"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","2005",0.296,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","2006",0.296,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","2007",0.296,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","2008",0.298,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","2009",0.298,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","2010",0.298,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","2011",0.314,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","2012",0.314,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","2013",11.276,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","2014",11.276,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","2015",11.276,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","2016",11.276,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","2017",11.276,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","2018",11.276,
"ZAF","PROTECTEDAREA","MARINE","PC_WATER","A","2019",11.276,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0.337,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",0.624,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.954,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",2.28,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",2.588,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",2.811,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",18.466,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",19.104,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",19.104,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",19.104,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",19.104,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",19.136,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",19.136,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",19.136,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",19.136,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",19.136,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",19.136,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",19.136,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",19.136,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",22.136,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",22.136,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",22.136,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",22.136,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",22.136,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",22.136,
"TJK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",22.136,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0.749,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",0.864,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.945,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",2.26,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",2.996,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",2.996,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",2.996,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",2.996,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",2.996,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",2.996,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",2.996,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",2.996,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",2.996,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",2.996,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",3.476,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",3.476,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",3.476,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",3.476,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",3.476,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",3.476,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",3.476,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",3.476,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",3.476,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",3.476,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",3.476,
"TKM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",3.476,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0.206,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",0.285,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.474,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",1.269,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",2.053,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",3.584,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",4.293,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",4.301,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",4.301,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",4.301,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",4.328,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",4.331,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",4.333,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",4.344,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",4.344,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",4.345,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",4.345,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",4.345,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",4.348,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",4.373,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",4.376,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",4.376,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",4.376,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",4.376,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",4.376,
"UKR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",4.376,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0.443,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0.872,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.872,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","1980",2.072,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","1990",2.097,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","1995",2.97,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","2000",3.041,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","2001",3.041,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","2002",3.041,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","2003",3.041,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","2004",3.049,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","2005",3.049,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","2006",3.051,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","2007",3.051,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","2008",3.051,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","2009",3.051,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","2010",3.051,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","2011",3.051,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","2012",3.051,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","2013",3.051,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","2014",3.051,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","2015",3.051,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","2016",3.053,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","2017",3.053,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","2018",3.053,
"UKR","PROTECTEDAREA","MARINE","PC_WATER","A","2019",3.053,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0.168,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",0.168,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.168,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",0.367,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",2,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",2.125,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",2.125,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",2.195,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",2.195,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",2.195,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",2.195,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",2.195,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",2.195,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",2.195,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",3.364,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",3.364,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",3.364,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",3.364,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",3.364,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",3.364,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",3.364,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",3.364,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",3.365,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",3.365,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",3.365,
"UZB","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",3.365,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",1.486,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",1.83,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",2.648,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",5.038,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",6.616,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",7.865,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",9.147,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",9.438,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",9.909,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",10.107,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",10.366,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",10.581,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",10.988,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",11.281,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",11.562,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",11.812,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",11.928,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",12.088,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",12.441,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",12.642,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",12.752,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",12.883,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",12.979,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",13.077,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",13.12,
"WLD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",13.12,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0.071,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0.078,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.098,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.601,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","1990",1.265,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","1995",1.528,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","2000",2.122,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","2001",2.196,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","2002",2.79,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","2003",2.815,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","2004",2.882,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","2005",2.939,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","2006",4.008,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","2007",4.785,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","2008",5.018,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","2009",6.121,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","2010",6.894,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","2011",6.919,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","2012",9.516,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","2013",9.703,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","2014",10.664,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","2015",11.061,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","2016",12.638,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","2017",16.014,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","2018",17.202,
"WLD","PROTECTEDAREA","MARINE","PC_WATER","A","2019",17.283,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",1.39,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",1.654,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",2.144,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",3.683,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",5.657,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",7.234,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",8.891,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",9.133,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",9.684,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",9.921,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",10.185,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",10.412,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",10.997,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",11.223,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",11.488,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",11.805,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",11.911,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",12.081,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",12.297,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",12.544,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",12.71,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",12.884,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",12.983,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",13.051,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",13.111,
"G20","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",13.111,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0.145,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0.159,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.198,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.863,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","1990",2.375,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","1995",2.883,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","2000",4.211,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","2001",4.232,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","2002",5.546,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","2003",5.583,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","2004",5.654,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","2005",5.684,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","2006",7.625,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","2007",7.689,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","2008",8.184,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","2009",8.328,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","2010",8.398,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","2011",8.449,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","2012",14.422,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","2013",14.855,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","2014",15.081,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","2015",15.156,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","2016",16.088,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","2017",16.703,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","2018",18.204,
"G20","PROTECTEDAREA","MARINE","PC_WATER","A","2019",18.204,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0.721,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",1.461,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",2.461,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",4.685,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",8.773,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",13.216,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",18.493,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",19.338,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",19.915,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",20.539,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",22.027,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",22.531,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",23.672,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",24.327,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",24.597,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",24.797,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",25.002,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",25.324,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",25.401,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",25.836,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",25.964,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",26.044,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",26.127,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",26.186,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",26.191,
"EU28","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",26.191,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0.148,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0.166,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.203,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.438,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.918,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","1995",1.458,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","2000",2.539,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","2001",2.614,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","2002",2.693,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","2003",2.727,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","2004",3.103,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","2005",3.15,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","2006",3.537,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","2007",3.761,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","2008",4.09,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","2009",4.166,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","2010",4.455,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","2011",4.87,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","2012",5.809,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","2013",6.033,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","2014",7.971,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","2015",8.632,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","2016",9.642,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","2017",11.578,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","2018",11.584,
"EU28","PROTECTEDAREA","MARINE","PC_WATER","A","2019",11.584,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",1.858,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",2.447,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",3.507,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",5.89,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",7.768,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",9.062,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",10.585,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",10.798,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",11.339,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",11.662,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",11.939,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",12.15,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",12.322,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",12.657,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",13.02,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",13.311,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",13.482,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",13.81,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",14.257,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",14.734,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",15.087,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",15.471,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",15.604,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",15.628,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",15.64,
"OECD","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",15.64,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0.076,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0.094,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.151,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.997,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","1990",3.019,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","1995",3.309,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","2000",5.069,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","2001",5.274,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","2002",7.057,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","2003",7.096,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","2004",7.189,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","2005",7.23,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","2006",9.865,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","2007",12.386,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","2008",13.023,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","2009",13.105,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","2010",13.527,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","2011",13.596,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","2012",19.376,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","2013",19.506,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","2014",19.776,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","2015",19.87,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","2016",21.787,
"OECD","PROTECTEDAREA","MARINE","PC_WATER","A","2017",22.669,
